time;power(kw);accuracy(sec)
;5016.372677;
;5047.576538;
;5014.83222;
;4988.68172;
;4951.42389;
;4989.165055;
;4980.478918;
;5021.667535;
;5008.597558;
;5021.527124;
;5062.233846;
;5098.032174;
;5189.09451;
;5226.73954;
;5417.88019;
;5593.835735;
;5877.656234;
;6260.336724;
;7056.504439;
;7620.530478;
;8042.650323;
;8597.049668;
;9439.434137;
;10207.22509;
;11190.31241;
;11870.81478;
;12351.58969;
;12723.70698;
;12913.0527;
;12985.07593;
;12808.28311;
;12778.23879;
;12407.35488;
;12524.8431;
;12662.01666;
;12928.30586;
;13061.40095;
;13006.60644;
;13047.02732;
;13058.52845;
;13038.1431;
;12968.86301;
;12610.4159;
;12276.06679;
;12039.21486;
;12019.24998;
;12418.93197;
;12784.50992;
;12901.14725;
;12827.41335;
;12770.0403;
;12621.90381;
;12354.94977;
;12216.21005;
;12028.96738;
;11988.25859;
;11833.46144;
;11519.28029;
;10842.51021;
;10181.22623;
;9311.184553;
;8752.942627;
;8176.416616;
;7853.425218;
;7624.348264;
;7399.985659;
;7175.53253;
;7000.970428;
;6888.37875;
;6900.901278;
;6820.596016;
;6747.91025;
;6634.213969;
;6485.592486;
;6388.882312;
;6307.438403;
;6260.115745;
;6199.190552;
;6134.511247;
;6069.02242;
;6011.403313;
;5947.455884;
;5861.949371;
;5828.411461;
;5778.005951;
;5653.456247;
;5609.995988;
;5528.289556;
;5439.046685;
;5387.385943;
;5316.963716;
;5236.53853;
;5209.936105;
;5175.462167;
;5149.775261;
;5142.013739;
;5136.005668;
;5111.261525;
;5093.750746;
;5038.555791;
;5054.961682;
;5059.298148;
;5089.311391;
;5065.457363;
;5136.61465;
;5115.555046;
;5208.445697;
;5200.412861;
;5227.952642;
;5262.680164;
;5556.295704;
;5761.931189;
;5999.326003;
;6375.12829;
;7128.984921;
;7635.445295;
;8153.21272;
;8698.023888;
;9559.675666;
;10240.10889;
;11334.21153;
;12018.5004;
;12479.3168;
;12778.65501;
;13002.43745;
;13107.72118;
;12951.34448;
;12937.34955;
;12604.12783;
;12737.02519;
;12746.04714;
;12974.14272;
;13198.42201;
;13244.60716;
;13172.0404;
;13128.54734;
;13146.55849;
;12960.852;
;12503.4935;
;12199.96127;
;11971.06828;
;12063.82936;
;12455.5929;
;12690.14354;
;12815.34732;
;12836.22088;
;12769.62162;
;12625.98937;
;12330.04921;
;12180.96097;
;11946.69198;
;11871.69853;
;11821.5277;
;11415.70345;
;10742.44321;
;10137.94614;
;9356.755056;
;8856.165337;
;8404.159508;
;8049.577066;
;7746.103959;
;7515.57605;
;7309.415197;
;7186.830472;
;7021.912878;
;6933.23236;
;6865.71333;
;6809.891586;
;6749.592675;
;6652.670222;
;6573.226307;
;6480.124518;
;6434.846321;
;6376.880235;
;6241.342534;
;6199.197236;
;6072.096619;
;6014.984519;
;5925.634524;
;5873.697459;
;5820.092974;
;5684.253688;
;5632.407642;
;5580.115071;
;5469.395398;
;5396.276722;
;5310.066334;
;5259.772056;
;5195.440133;
;5210.325829;
;5210.007015;
;5169.259327;
;5132.88226;
;5143.330521;
;5118.156462;
;5055.837348;
;5038.600952;
;5056.697639;
;5047.082368;
;5088.440514;
;5084.408123;
;5077.10323;
;5122.498614;
;5142.887209;
;5212.504091;
;5252.477425;
;5474.456743;
;5651.745116;
;5854.615899;
;6213.518991;
;6876.312015;
;7431.026302;
;7933.499187;
;8433.55656;
;9126.099386;
;9698.52276;
;10694.53123;
;11372.64994;
;11805.10654;
;12155.52637;
;12284.37208;
;12269.73788;
;12214.86085;
;12139.17324;
;11844.28516;
;11928.70241;
;11934.30821;
;12041.8978;
;12220.10406;
;12215.62299;
;12183.10182;
;12190.42988;
;12080.18337;
;11890.219;
;11467.31127;
;11238.22301;
;10934.93733;
;10840.67075;
;11040.62922;
;11200.25425;
;11230.54443;
;11222.01349;
;10947.58659;
;10803.35718;
;10482.25128;
;10230.36526;
;9886.681725;
;9775.690958;
;9524.403226;
;9110.417885;
;8620.346266;
;8146.819534;
;7668.649649;
;7354.862332;
;7036.665359;
;6760.686417;
;6583.022363;
;6453.590483;
;6287.474662;
;6098.23992;
;5996.135637;
;5957.291382;
;5888.206167;
;5785.385789;
;5743.486397;
;5674.221758;
;5553.907996;
;5495.812327;
;5396.703807;
;5284.404728;
;5224.768509;
;5216.917682;
;5155.110469;
;5105.820042;
;5038.063749;
;4946.528171;
;4889.131755;
;4808.843602;
;4700.629029;
;4621.255761;
;4597.990003;
;4514.26569;
;4472.843036;
;4391.476075;
;4353.691203;
;4354.382846;
;4323.366698;
;4270.515992;
;4267.39798;
;4252.237117;
;4212.816703;
;4172.785477;
;4173.595193;
;4154.65797;
;4118.842445;
;4123.779255;
;4177.793053;
;4177.919622;
;4141.058449;
;4146.153763;
;4163.806836;
;4132.039917;
;4237.021414;
;4206.258597;
;4221.770114;
;4269.77077;
;4393.680896;
;4487.8707;
;4563.579984;
;4682.001674;
;4801.180017;
;4852.957052;
;4934.427467;
;4962.711014;
;5036.173557;
;5026.246648;
;5049.554087;
;5013.90797;
;4990.268142;
;4932.726803;
;4901.855949;
;4945.154779;
;4960.107608;
;4972.534085;
;4961.475286;
;4963.211346;
;4915.402184;
;4891.035076;
;4807.774051;
;4755.477277;
;4638.942586;
;4559.425344;
;4439.596476;
;4388.682845;
;4386.426086;
;4377.421722;
;4352.000462;
;4344.63493;
;4292.525831;
;4279.613641;
;4261.713054;
;4190.617986;
;4179.673657;
;4111.563106;
;4084.206229;
;4062.340129;
;4034.952133;
;4029.398853;
;4005.629462;
;3993.076041;
;3912.040313;
;3913.242303;
;3895.936775;
;3844.535329;
;3841.038438;
;3793.290622;
;3780.903129;
;3800.290839;
;3776.06406;
;3738.426463;
;3717.952734;
;3705.892917;
;3705.351053;
;3716.623932;
;3676.808898;
;3624.128059;
;3644.433802;
;3638.32606;
;3645.864655;
;3625.120394;
;3641.624929;
;3625.478563;
;3620.099482;
;3597.577757;
;3588.115151;
;3575.174623;
;3562.030684;
;3556.382618;
;3572.372254;
;3553.866179;
;3542.865857;
;3566.581973;
;3554.667288;
;3518.048483;
;3504.579109;
;3497.345811;
;3505.499566;
;3507.347271;
;3475.087341;
;3474.917001;
;3460.685457;
;3416.89592;
;3404.218686;
;3409.053752;
;3436.084226;
;3436.007514;
;3428.562459;
;3406.266724;
;3427.131724;
;3392.413692;
;3381.526345;
;3395.407417;
;3397.208847;
;3435.999923;
;3394.582257;
;3426.205144;
;3430.576659;
;3382.564487;
;3413.208719;
;3409.421474;
;3440.078037;
;3437.858346;
;3427.332228;
;3473.467819;
;3488.048023;
;3510.276672;
;3472.50265;
;3490.965793;
;3507.210178;
;3550.442911;
;3537.983367;
;3552.547751;
;3569.151842;
;3583.522038;
;3605.315448;
;3582.548263;
;3581.671887;
;3593.906021;
;3541.060413;
;3585.972789;
;3587.117124;
;3606.61516;
;3584.615567;
;3561.437461;
;3569.190632;
;3573.626692;
;3529.966882;
;3543.773519;
;3556.414213;
;3539.334916;
;3535.244451;
;3519.577071;
;3517.381572;
;3482.143761;
;3474.202532;
;3495.547599;
;3499.836665;
;3453.384513;
;3453.210698;
;3467.181237;
;3477.010034;
;3436.552798;
;3447.992487;
;3447.572407;
;3417.549543;
;3445.6036;
;3420.172465;
;3433.301373;
;3429.548628;
;3443.9699;
;3449.168021;
;3424.805579;
;3419.583742;
;3429.209958;
;3396.308707;
;3436.739919;
;3463.475912;
;3456.122488;
;3461.774523;
;3466.786046;
;3459.085472;
;3445.352183;
;3448.587756;
;3451.943399;
;3486.122557;
;3453.233329;
;3439.684822;
;3445.107654;
;3458.548843;
;3406.024929;
;3420.556137;
;3439.654819;
;3423.570653;
;3413.114327;
;3414.725854;
;3426.274494;
;3438.160819;
;3413.196406;
;3410.918164;
;3447.601942;
;3454.20078;
;3463.092141;
;3492.737567;
;3484.806689;
;3545.244363;
;3536.264881;
;3586.127563;
;3571.874855;
;3682.572604;
;3720.632738;
;3732.373715;
;3776.430309;
;3846.498481;
;3821.578524;
;3894.222397;
;3930.792825;
;3957.030813;
;3969.389361;
;3968.127819;
;3975.522378;
;4027.970138;
;4027.202167;
;4030.456517;
;4043.448712;
;4015.247778;
;4005.270756;
;3995.489735;
;4017.855881;
;4017.013391;
;4031.748215;
;4042.092162;
;4043.152756;
;4024.874333;
;4037.194341;
;3974.661062;
;3998.797306;
;4001.431672;
;4011.497043;
;4028.279802;
;4036.991765;
;3994.318379;
;4003.445902;
;3980.662317;
;4000.203452;
;3968.554014;
;3976.330776;
;4030.107631;
;4028.987246;
;3972.884331;
;3973.432583;
;3931.632096;
;3881.176554;
;3862.419923;
;3848.199956;
;3797.845636;
;3792.234623;
;3704.217232;
;3700.407707;
;3699.209507;
;3690.635216;
;3672.302361;
;3646.801448;
;3617.524034;
;3638.377092;
;3635.331687;
;3647.307518;
;3649.092769;
;3645.237697;
;3703.535751;
;3730.628348;
;3742.703584;
;3764.031343;
;3854.206965;
;3926.452045;
;3925.110889;
;3945.779539;
;3956.753688;
;3963.846151;
;3976.711976;
;3977.109596;
;4003.492704;
;4015.344848;
;4008.95816;
;4012.89487;
;4058.677805;
;4060.8895;
;4013.663548;
;3994.005906;
;3984.910945;
;4002.23291;
;4031.554356;
;4057.533925;
;4095.352022;
;4090.279668;
;4121.936885;
;4116.937362;
;4176.6549;
;4228.19891;
;4332.097036;
;4384.042148;
;4607.504587;
;4861.577668;
;5014.144213;
;5489.948241;
;6201.766175;
;6752.188785;
;7325.24267;
;7883.002919;
;8770.501143;
;9581.286379;
;10579.69127;
;11274.24054;
;11840.44707;
;12243.7059;
;12498.88817;
;12619.93375;
;12619.38087;
;12716.17759;
;12370.8274;
;12456.38733;
;12485.29658;
;12718.03253;
;12822.91321;
;13021.7446;
;13035.10752;
;13059.24339;
;12963.86607;
;12883.35447;
;12482.4981;
;12198.16659;
;11956.12445;
;11984.68724;
;12498.12369;
;12769.39586;
;12900.72351;
;12829.54539;
;12709.87165;
;12692.02897;
;12377.84737;
;12188.34617;
;12128.74504;
;12102.18399;
;12071.20655;
;11644.90844;
;10840.14217;
;10195.3335;
;9383.893853;
;8900.415116;
;8345.937734;
;7951.393983;
;7615.816711;
;7412.477561;
;7231.009641;
;7028.877766;
;6912.408521;
;6913.357517;
;6824.539262;
;6769.974943;
;6691.22085;
;6597.3825;
;6465.769035;
;6382.170516;
;6311.533328;
;6233.691111;
;6133.402945;
;6056.745022;
;6016.161076;
;5865.605597;
;5787.389927;
;5748.222754;
;5675.194271;
;5602.602958;
;5506.90018;
;5453.088031;
;5380.689394;
;5291.051496;
;5198.368147;
;5120.385324;
;5118.479757;
;5116.310737;
;5109.591643;
;5070.215313;
;5038.63547;
;5035.666009;
;5015.261897;
;5017.159241;
;5028.899589;
;5024.32957;
;5054.241632;
;5019.01533;
;5057.608616;
;5077.991672;
;5126.487521;
;5164.560598;
;5205.897933;
;5280.209552;
;5477.478275;
;5700.484073;
;5905.730626;
;6256.199463;
;6955.957966;
;7493.434938;
;8093.740271;
;8649.242522;
;9505.567886;
;10172.48725;
;11224.52632;
;11782.21584;
;12249.81654;
;12688.13692;
;12881.59154;
;12966.00091;
;12804.51334;
;12800.54079;
;12475.43894;
;12582.85076;
;12668.80135;
;12906.02598;
;13107.91368;
;13264.29066;
;13290.38371;
;13320.14284;
;13248.58696;
;12916.87311;
;12518.49817;
;12354.95256;
;12170.61559;
;12222.76532;
;12667.31833;
;12985.98245;
;13103.15287;
;13122.86348;
;13051.58554;
;12909.92486;
;12653.45574;
;12524.41601;
;12303.24803;
;12220.98656;
;12136.66781;
;11786.18925;
;11137.24071;
;10455.10954;
;9547.884248;
;8977.908849;
;8460.645235;
;8132.55205;
;7854.453194;
;7612.804294;
;7297.357526;
;7142.25565;
;7081.156415;
;7096.531064;
;7068.61381;
;6967.884796;
;6848.802887;
;6764.508296;
;6591.345535;
;6480.601377;
;6366.836098;
;6388.96724;
;6320.640932;
;6229.149709;
;6143.526617;
;6026.927089;
;5929.522537;
;5836.275935;
;5772.884585;
;5675.171068;
;5618.547246;
;5548.549588;
;5511.769755;
;5401.797547;
;5286.563612;
;5269.216031;
;5228.383164;
;5185.283716;
;5161.201168;
;5123.63669;
;5094.406427;
;5082.863545;
;5050.715013;
;5023.040822;
;5005.337988;
;5021.004341;
;5021.156797;
;5091.940954;
;5070.791984;
;5093.512475;
;5115.153478;
;5112.736957;
;5198.001503;
;5290.82639;
;5486.175832;
;5667.645214;
;5905.027603;
;6287.720289;
;6950.582512;
;7446.560084;
;7950.991456;
;8545.425504;
;9410.6414;
;10248.97803;
;11230.64536;
;11935.6389;
;12376.91663;
;12760.55046;
;12956.84386;
;12984.16644;
;12846.22315;
;12845.47737;
;12435.75771;
;12589.40863;
;12653.8509;
;12816.34011;
;13083.91038;
;13156.18277;
;13117.16916;
;13185.62428;
;13188.98615;
;13066.67627;
;12556.86341;
;12277.40279;
;12069.92533;
;12101.45388;
;12595.57684;
;12994.00846;
;13063.8073;
;13068.22333;
;13043.96246;
;12854.08177;
;12509.10607;
;12345.58908;
;12105.82983;
;12146.75961;
;12042.3136;
;11688.68183;
;11037.6251;
;10411.24232;
;9553.687518;
;9092.737555;
;8459.687012;
;8088.595487;
;7747.326924;
;7463.329295;
;7297.12933;
;7111.144285;
;7024.000477;
;6985.277813;
;6904.409674;
;6844.342653;
;6741.365197;
;6648.943464;
;6508.19122;
;6413.418658;
;6380.962657;
;6339.116124;
;6343.360302;
;6226.827074;
;6175.905931;
;6126.257271;
;6024.481783;
;5908.600183;
;5850.609128;
;5704.557863;
;5595.930593;
;5528.715161;
;5464.930213;
;5340.224069;
;5246.92865;
;5189.991852;
;5164.157643;
;5192.816669;
;5169.450256;
;5134.191547;
;5075.111021;
;5063.163336;
;5043.465189;
;5040.977076;
;5042.582283;
;5037.967445;
;5059.699051;
;5065.239735;
;5040.893962;
;5000.885684;
;5090.268741;
;5144.645014;
;5229.695904;
;5289.567479;
;5497.32903;
;5697.078237;
;5911.281103;
;6299.54758;
;6971.17852;
;7426.7646;
;7959.242532;
;8500.54551;
;9285.166928;
;9898.768021;
;10771.48066;
;11327.47413;
;11799.25089;
;12088.78676;
;12324.74144;
;12402.06178;
;12327.05304;
;12239.79759;
;11935.38106;
;11954.16225;
;12113.08275;
;12266.60296;
;12466.53619;
;12467.93232;
;12438.62127;
;12418.10236;
;12320.485;
;12142.25652;
;11682.04431;
;11439.71563;
;11122.91913;
;11171.97661;
;11344.25405;
;11657.07292;
;11558.53865;
;11379.41906;
;11206.49276;
;11072.04947;
;10851.12258;
;10592.31076;
;10180.10964;
;9965.124461;
;9769.611097;
;9441.223246;
;8834.322547;
;8432.001073;
;7954.106148;
;7637.047026;
;7258.132619;
;6996.565286;
;6779.208345;
;6580.458952;
;6321.256164;
;6182.906904;
;6113.930497;
;6036.405945;
;5956.49767;
;5914.084809;
;5831.831533;
;5766.499024;
;5697.809729;
;5589.154107;
;5527.422985;
;5491.50308;
;5425.13974;
;5276.01922;
;5182.27328;
;5138.209073;
;5064.551797;
;5008.803272;
;4935.606098;
;4862.373523;
;4795.792803;
;4760.959839;
;4693.88217;
;4594.565842;
;4576.625343;
;4542.049858;
;4463.98362;
;4443.92467;
;4426.301782;
;4388.582252;
;4357.192862;
;4345.932951;
;4302.751275;
;4241.121191;
;4191.562593;
;4182.0607;
;4215.902624;
;4205.602251;
;4199.505933;
;4149.76025;
;4157.663785;
;4174.158812;
;4128.041003;
;4125.831572;
;4145.435817;
;4142.548606;
;4147.684492;
;4172.734501;
;4309.981964;
;4395.595895;
;4465.313109;
;4561.260396;
;4714.489393;
;4746.413616;
;4787.300969;
;4820.703356;
;4864.625375;
;4929.313231;
;4913.60503;
;4968.057053;
;4956.486391;
;4958.680993;
;4982.763103;
;5014.117771;
;5069.051399;
;5074.51477;
;5089.697567;
;5048.686168;
;4989.773086;
;4962.503147;
;4855.043556;
;4789.471143;
;4597.840995;
;4523.214462;
;4429.55418;
;4402.26021;
;4408.80895;
;4401.507597;
;4406.573768;
;4375.152734;
;4327.731208;
;4316.156057;
;4275.960212;
;4231.215771;
;4173.140418;
;4125.690549;
;4135.930858;
;4094.885386;
;4049.711256;
;4038.223639;
;4000.58362;
;3952.453693;
;3920.005138;
;3875.492216;
;3873.960689;
;3868.72088;
;3826.1491;
;3836.350685;
;3792.573049;
;3779.608818;
;3759.457379;
;3763.704742;
;3746.884246;
;3738.88644;
;3749.979689;
;3742.987284;
;3751.295433;
;3734.356542;
;3734.943475;
;3728.676802;
;3730.763794;
;3711.787825;
;3708.460584;
;3730.277235;
;3764.86951;
;3743.579015;
;3701.41738;
;3736.281443;
;3700.173786;
;3657.464177;
;3648.391496;
;3687.651826;
;3675.68567;
;3626.264267;
;3616.02564;
;3624.829936;
;3616.203196;
;3600.557291;
;3586.14104;
;3588.91411;
;3588.04862;
;3586.599372;
;3550.262343;
;3576.878181;
;3563.787574;
;3588.015027;
;3591.030925;
;3586.058397;
;3569.965358;
;3570.061624;
;3524.9639;
;3503.579042;
;3525.991736;
;3522.9154;
;3562.737886;
;3565.318203;
;3571.122863;
;3559.784305;
;3579.650791;
;3611.146594;
;3602.464905;
;3596.994197;
;3634.11367;
;3581.632398;
;3602.065923;
;3618.715967;
;3629.973337;
;3667.979995;
;3648.678522;
;3687.491626;
;3679.402551;
;3711.527852;
;3712.499656;
;3742.517401;
;3774.890905;
;3789.879506;
;3776.926544;
;3755.255703;
;3777.750209;
;3802.188472;
;3797.987862;
;3799.794608;
;3794.937505;
;3807.442148;
;3851.339617;
;3809.573118;
;3811.921998;
;3794.780982;
;3785.214844;
;3770.337935;
;3800.856203;
;3796.51492;
;3753.96577;
;3790.245179;
;3763.225222;
;3771.991956;
;3760.754021;
;3724.138062;
;3749.799334;
;3779.623318;
;3766.597879;
;3730.780817;
;3812.466019;
;3752.107859;
;3765.758635;
;3764.296306;
;3763.876646;
;3759.203207;
;3755.567828;
;3731.033285;
;3752.804461;
;3746.336313;
;3768.112969;
;3775.305664;
;3843.536138;
;3880.294208;
;3895.18451;
;3893.72027;
;3946.389783;
;4009.647772;
;4057.886502;
;4056.812747;
;4070.812256;
;4133.425055;
;4132.593354;
;4127.348073;
;4169.447151;
;4194.822147;
;4197.462422;
;4189.815517;
;4183.518224;
;4198.945127;
;4193.215336;
;4219.172555;
;4196.868375;
;4186.237111;
;4203.510688;
;4224.402215;
;4229.901514;
;4245.775735;
;4247.123153;
;4299.825592;
;4386.899706;
;4392.215226;
;4432.236897;
;4538.173727;
;4783.759149;
;5017.005682;
;5248.371051;
;5571.250216;
;6343.296979;
;6881.808913;
;7558.898004;
;8082.386442;
;8865.747382;
;9578.041053;
;10566.75272;
;11367.30281;
;11898.87895;
;12311.64583;
;12514.94554;
;12669.96964;
;12677.53597;
;12633.56924;
;12326.08185;
;12421.07237;
;12540.22071;
;12693.71926;
;12883.61251;
;13096.95947;
;13074.40215;
;13088.23378;
;13195.87603;
;13128.22469;
;12558.5984;
;12260.65006;
;11987.59129;
;12082.08414;
;12469.00199;
;12863.6617;
;12989.13509;
;12974.19603;
;12986.67213;
;12861.43328;
;12589.97537;
;12375.63949;
;12091.2572;
;12116.7688;
;12109.56394;
;11715.9959;
;11015.37463;
;10258.48728;
;9431.691517;
;8880.143522;
;8325.560111;
;7833.976409;
;7554.551833;
;7414.250778;
;7208.210026;
;7066.776929;
;6985.611683;
;6842.857977;
;6753.567285;
;6707.940943;
;6670.884412;
;6573.639982;
;6461.417145;
;6431.598112;
;6397.768204;
;6370.170615;
;6230.482807;
;6239.89152;
;6079.291862;
;6001.382716;
;5939.501533;
;5895.672559;
;5820.062685;
;5707.58598;
;5633.260525;
;5561.898076;
;5489.112205;
;5408.13824;
;5309.428691;
;5303.170181;
;5256.40743;
;5202.07876;
;5186.629975;
;5167.586905;
;5095.401354;
;5080.682647;
;5086.859084;
;5056.243643;
;5015.35499;
;5036.995034;
;5044.349706;
;5082.173316;
;5085.36877;
;5120.177571;
;5154.978823;
;5200.447376;
;5195.963526;
;5250.057757;
;5443.568622;
;5674.445175;
;5880.654079;
;6272.201969;
;7006.167746;
;7584.354311;
;8030.487727;
;8526.640751;
;9316.926068;
;10107.98275;
;11189.10344;
;11833.44535;
;12379.59941;
;12734.85726;
;12899.57064;
;13080.99206;
;12948.16037;
;12947.40965;
;12517.50316;
;12542.78628;
;12683.79962;
;12907.50049;
;13038.83603;
;13156.37145;
;13088.4377;
;13138.49913;
;13126.35074;
;13016.33924;
;12606.64119;
;12293.99312;
;12071.78034;
;12130.62265;
;12673.46516;
;12991.95002;
;13036.23829;
;13103.0648;
;13030.11916;
;13055.11265;
;12732.45775;
;12607.58744;
;12409.21081;
;12488.77547;
;12443.41735;
;12051.42189;
;11244.19918;
;10508.75163;
;9633.571241;
;9144.876204;
;8567.885343;
;8200.785785;
;7911.973125;
;7700.282361;
;7507.752105;
;7362.621094;
;7226.460698;
;7099.223439;
;7034.198777;
;6925.59445;
;6815.414885;
;6757.328302;
;6664.85797;
;6538.095187;
;6469.785287;
;6402.566662;
;6336.108676;
;6280.838245;
;6173.526197;
;5994.60735;
;5946.291766;
;5883.278494;
;5841.19928;
;5761.056487;
;5625.106216;
;5574.160353;
;5493.317955;
;5456.470311;
;5358.333386;
;5352.027116;
;5280.432759;
;5257.913564;
;5232.122071;
;5240.161486;
;5240.97749;
;5190.970773;
;5133.059148;
;5107.105902;
;5101.867093;
;5091.813285;
;5102.835347;
;5166.617895;
;5150.116038;
;5154.042124;
;5172.272452;
;5183.960993;
;5286.513801;
;5318.772373;
;5493.557935;
;5741.054288;
;5947.714419;
;6261.768186;
;6977.564664;
;7578.539631;
;8122.275376;
;8606.570093;
;9417.901891;
;10116.67916;
;11193.54686;
;11841.68328;
;12366.25301;
;12760.90204;
;13019.38444;
;13079.54908;
;12946.38727;
;12921.68161;
;12537.32839;
;12692.64885;
;12794.89371;
;12927.01159;
;13116.28854;
;13303.21271;
;13280.83961;
;13269.97339;
;13274.0943;
;13174.19446;
;12728.58012;
;12407.92519;
;12192.7546;
;12224.55897;
;12706.6911;
;13086.18188;
;13084.31353;
;13056.8169;
;12976.90534;
;12949.88219;
;12594.92046;
;12489.17548;
;12281.73665;
;12278.04432;
;12159.80122;
;11869.50835;
;11113.12539;
;10441.17813;
;9595.800785;
;9084.772772;
;8532.405364;
;8162.438691;
;7869.568403;
;7654.801548;
;7440.822356;
;7269.732967;
;7105.576771;
;7022.978736;
;6909.983856;
;6850.984653;
;6822.690732;
;6686.552577;
;6534.377994;
;6507.746929;
;6455.014964;
;6414.357067;
;6322.245331;
;6315.999156;
;6171.294261;
;6050.700104;
;5959.152821;
;5949.72046;
;5920.117153;
;5804.399421;
;5668.087588;
;5594.883367;
;5514.110875;
;5460.17593;
;5357.46134;
;5360.352736;
;5271.165196;
;5254.536562;
;5200.342104;
;5212.604845;
;5166.745764;
;5170.854054;
;5147.413099;
;5152.367966;
;5129.744201;
;5099.162423;
;5150.123785;
;5208.57965;
;5172.941049;
;5163.996086;
;5203.09852;
;5250.539738;
;5265.079875;
;5380.407416;
;5545.128859;
;5741.149148;
;5972.659523;
;6294.978241;
;7037.23433;
;7637.456834;
;8128.14579;
;8688.984198;
;9424.690045;
;10108.25666;
;11095.15958;
;11714.89442;
;12311.62885;
;12659.09498;
;12897.27869;
;12947.66041;
;12872.2885;
;12857.40138;
;12548.77037;
;12669.18148;
;12795.63634;
;13029.38355;
;13154.88476;
;13397.83215;
;13335.1276;
;13312.52197;
;13290.12386;
;13101.19983;
;12647.8913;
;12391.47918;
;12156.66738;
;12189.93662;
;12663.0514;
;12860.37374;
;13038.8513;
;13040.568;
;12948.57058;
;12924.62554;
;12548.2764;
;12515.18954;
;12245.80903;
;12287.48723;
;12114.08531;
;11780.13178;
;11118.37253;
;10458.93466;
;9586.513958;
;9049.514693;
;8498.00512;
;8113.007117;
;7832.679864;
;7713.201691;
;7440.29957;
;7314.144709;
;7243.986639;
;7153.539423;
;7086.748997;
;7007.159361;
;6942.442092;
;6817.82321;
;6709.660103;
;6619.225068;
;6587.282677;
;6566.682362;
;6384.640274;
;6319.322207;
;6215.782214;
;6078.362511;
;6045.804041;
;6015.532472;
;5945.857094;
;5855.100512;
;5736.386224;
;5658.979912;
;5596.641957;
;5553.659734;
;5499.26119;
;5466.95795;
;5367.913718;
;5333.11365;
;5264.902695;
;5284.252023;
;5248.546118;
;5245.253093;
;5183.304947;
;5185.0856;
;5171.45943;
;5151.417503;
;5227.051855;
;5197.221212;
;5139.727309;
;5106.39457;
;5186.48555;
;5227.500783;
;5282.66476;
;5302.62361;
;5462.661036;
;5660.177112;
;5922.588425;
;6263.366033;
;6975.999771;
;7468.665634;
;7965.067598;
;8439.305461;
;9177.448777;
;9850.231315;
;10706.7852;
;11310.81403;
;11771.83989;
;12100.13081;
;12268.85788;
;12364.93388;
;12334.99673;
;12297.30773;
;12018.32025;
;12145.237;
;12154.42296;
;12304.94167;
;12429.19868;
;12508.71855;
;12612.02849;
;12584.9089;
;12500.95501;
;12378.33677;
;11945.88035;
;11655.84782;
;11368.84781;
;11357.73472;
;11566.28928;
;11866.98702;
;11827.13003;
;11715.34802;
;11631.28823;
;11389.81074;
;11037.15358;
;10817.40278;
;10440.42197;
;10253.26365;
;10082.00139;
;9766.822797;
;9206.510023;
;8725.603304;
;8296.196785;
;7958.794597;
;7582.124761;
;7359.582255;
;7230.833799;
;7011.187901;
;6758.155878;
;6649.34065;
;6540.945766;
;6433.54699;
;6356.214374;
;6283.993159;
;6245.467232;
;6114.960673;
;6017.147807;
;5940.616186;
;5826.860671;
;5725.848652;
;5636.195641;
;5593.948041;
;5477.183695;
;5378.249972;
;5311.49401;
;5292.282279;
;5255.923942;
;5171.460725;
;5121.845804;
;5139.168307;
;5067.454077;
;4993.977981;
;4964.057857;
;4879.714813;
;4805.826856;
;4761.288182;
;4747.701632;
;4702.661193;
;4664.684388;
;4609.012635;
;4595.009043;
;4588.280561;
;4514.009432;
;4499.36742;
;4514.507569;
;4483.202818;
;4437.275233;
;4449.612033;
;4450.499278;
;4454.561295;
;4404.414442;
;4358.124937;
;4403.129866;
;4393.461359;
;4423.319712;
;4406.414011;
;4510.229686;
;4618.991662;
;4640.811738;
;4690.493728;
;4818.90728;
;4912.7406;
;4929.690123;
;4988.323389;
;5017.382574;
;5015.881228;
;5062.239103;
;5128.234224;
;5156.508203;
;5141.917009;
;5162.277273;
;5187.741764;
;5211.147729;
;5242.704858;
;5252.991785;
;5246.901326;
;5226.603005;
;5200.194915;
;5141.868783;
;5097.069081;
;4961.661855;
;4906.607952;
;4880.253336;
;4856.277698;
;4838.625134;
;4794.729832;
;4783.334957;
;4752.4457;
;4701.214334;
;4686.714693;
;4639.903195;
;4589.037254;
;4580.288905;
;4580.855874;
;4557.350696;
;4505.219108;
;4499.366278;
;4478.484322;
;4426.122429;
;4399.278008;
;4309.258001;
;4307.774734;
;4306.149858;
;4276.94913;
;4216.438738;
;4200.218191;
;4201.457345;
;4176.039727;
;4148.739583;
;4143.411616;
;4102.374424;
;4087.66356;
;4067.853632;
;4042.045147;
;4053.898696;
;4038.758119;
;4025.723357;
;4032.674621;
;3999.416718;
;3985.836168;
;3984.515385;
;3996.718758;
;4029.957649;
;3963.77669;
;3933.979942;
;3912.446498;
;3957.020862;
;3916.461635;
;3878.51252;
;3882.611679;
;3869.391787;
;3866.038919;
;3813.885998;
;3826.736465;
;3815.044749;
;3802.533418;
;3809.998195;
;3795.684476;
;3777.892097;
;3758.502132;
;3763.172263;
;3754.188806;
;3773.192155;
;3782.749699;
;3786.905066;
;3818.672847;
;3784.447985;
;3750.450057;
;3744.776338;
;3729.54282;
;3711.598607;
;3734.247848;
;3758.112594;
;3764.661593;
